date,category,press,title,document,link
2023-09-25 11:30:00,"경제, IT",스포츠서울,"“접으면 노트북·펼치면 태블릿” LG전자, 국내 최초 폴더블 노트북 ‘LG 그램 폴드’ 출시","LG전자가 국내 브랜드 최초 폴더블 노트북 ‘LG 그램 폴드’를 출시했다. 사진 | LG전자[스포츠서울 | 표권향기자] LG전자가 초경량·프리미엄 노트북 ‘LG 그램’의 기술과 디자인을 담은 ‘LG 그램 폴드(모델명: 17X90R)’를 출시한다고 25일 밝혔다.LG 그램 폴드는 국내 브랜드 최초 폴더블 노트북이다. 신제품에 최대 17형 대화면과 72와트시(Wh) 대용량 배터리를 탑재했는데, 본체 무게가 약 1250그램으로 가볍다. 화면이 접히는 힌지 부위는 내구성 검증을 위해 3만번 접힘 테스트를 통과했다.제품은 4:3 화면비의 17형 QXGA+(1920×2560) 고해상도 올레드 터치 디스플레이를 탑재했다. OLED의 장점인 명암비와 블랙 표현, 디지털영화협회(DCI) 표준 색 영역 DCI-P3를 99.5% 충족해 색 표현이 풍부하고 자연스럽다는 평가다.LG 그램 폴드는 인텔 최신 13세대 프로세서와 최신 저전력 메모리를 적용해 성능이 업그레이드됐다. 제품에 내장된 3개 스테레오 스피커는 화면 전환에 따라 자동으로 좌우 방향을 파악해 최적의 소리를 전달한다. 돌비사의 최신 입체음향기술 돌비애트모스도 지원한다.제품은 백라이트가 필요 없어 얇고, 구부리기 용이한 자발광(自發光) 올레드의 강점을 활용했다. 화면을 펼쳤을 때 가장 두꺼운 부분의 두께가 9.4mm로 얇다.또한 다양하게 변환되는 폼팩터에 맞춰 최적의 UI·UX 및 주변 기기와 연결성 등을 강화했다. 화면을 완전히 펼치면 17형 대화면(대각선 길이 약 43cm)으로 태블릿·전자책 등으로 활용하고, 화면을 접으면 12형(대각선 길이 약 31cm)으로 노트북 기능을 한다.이밖에도 노트북을 가로로 세워 책처럼 화면 가운데를 접으면 자동으로 화면이 회전되고 비율이 조절돼 이북이나 문서 읽기 기능을 제공한다. 태블릿처럼 터치 펜으로 필기하거나 화면 터치만으로 화면을 켤 수 있다. 또 노트북을 펼쳐 세로로 세우면 하나의 모니터로도 사용한다. 이때 화면을 상하로 분할하면 영상을 보며 동시 편집 작업이 가능하다.김선형 LG전자 한국HE/BS마케팅담당 상무는 “그램 폴드는 지난 10년간 혁신을 이어온 그램이 제시하는 새로운 프리미엄 노트북의 기준”이라며 “한계를 넘어 ‘모두가 선망하는 노트북’으로 고객에게 새로운 라이프스타일을 제시할 것”이라고 말했다.한편, LG전자는 이번 그램 신제품에 고유 번호를 새겨 한정 판매한다. 출하가는 499만원이다.LG전자는 제품을 구매하는 초기 고객 200명에게 399만원 혜택가와 함께 약 60만원 상당의 구매 혜택을 제공한다. 이 밖에도 스타일러스 펜, 블루투스 마우스, MS Office 365 1년 구독권, 그램 오피스 밸류팩 등을 포함한 사은품도 함께 제공한다.gioia@sportsseoul.com",https://n.news.naver.com/mnews/article/468/0000983989?sid=105
2023-09-25 11:30:00,IT,지디넷코리아,"HD현대일렉트릭, 전북도·군산시와 해상풍력 사업 협력","전북도 내 해상풍력·신재생에너지 발전단지 조성 위한 3자 협약 체결HD현대 전력기기·에너지솔루션 계열사인 HD현대일렉트릭이 전라북도·군산시와 손잡고 전북도 해상풍력 사업 활성화를 위한 협력에 나선다고 25일 밝혔다.HD현대일렉트릭은 25일 전라북도청에서 전북도·군산시와 &apos;전라북도 해상풍력 및 신재생에너지 발전단지 조성 협력을 위한 3자 업무협약&apos;을 체결했다. 조석 HD현대일렉트릭 사장과 김관영 전라북도지사, 강임준 군산시장, 하운식 GE 베르노바 오프쇼어 윈드 코리아 사장 등 주요 관계자들이 참석했다.이번 협약에 따라 HD현대일렉트릭은 군산 지역 항만과 산업단지를 대상으로 해상풍력 배후부지 조성을 위한 입지를 검토하고, 나셀 조립과 발전기 생산 등 풍력터빈 생산공장의 사전 설계 용역에 착수한다.전라북도와 군산시는 풍력터빈 생산부지와 연계한 지원항만 인프라 조성을 위한 행정적 지원과 함께 도내에서 생산하는 해상풍력 제품이 전북도 해역의 해상풍력단지에 적극 적용될 수 있도록 협력할 예정이다.정부는 지난 1월 제10차 전력수급기본계획에서 오는 2036년까지 국내 해상풍력 설비 보급을 26.7GW로 확대한다고 발표했다. 전라북도와 군산시는 서남권 및 군산 앞바다에서 각 2.4GW, 1.6GW 규모의 해상풍력발전단지 조성 사업을 지자체 주도로 추진 중이다.HD현대일렉트릭은 내년 전북도가 공모 예정인 1.2GW 해상풍력단지 개발 사업 참여를 시작으로 서남해 시범·확산단지 1.2GW와 군산시 공공주도 1.6GW 해상풍력발전단지 개발 사업에 적극적으로 참여하는 등 사업성을 충족하는 물량을 확보한다는 전략이다. 오는 2026년까지 약 1천억 원을 GE와 공동 투자해 군산시에 풍력터빈 공장을 설립할 계획이다.HD현대일렉트릭은 이 계획에 따라 전북도 내 150여 명의 고용인력을 창출하고 풍력터빈과 기자재 생산 공급망을 구축한다. 또 향후 해상풍력단지 및 신재생에너지 발전단지 개발 시 도내에서 생산된 제품으로 사업에 참여할 방침이다.HD현대일렉트릭 관계자는 ""HD현대일렉트릭과 GE의 기술력과 노하우를 활용, 전북도 내 해상풍력 및 신재생에너지 발전단지 개발사업이 성공할 수 있도록 힘을 보탤 것""이라며 ""전북을 국내 해상풍력발전의 중심지로 육성하는데 기여하겠다""고 밝혔다.",https://n.news.naver.com/mnews/article/092/0002306229?sid=105
2023-09-25 11:29:00,"경제, IT",디지털데일리,"""주가조작 감시기간 대폭 확대, 기업 PER·PBR도 감시""… KRX, '시장감시스템 고도화' 추진","지난 21일 금융 당국 자본시장 불공정거래 대응체계 개선방안 후속사진은 기사 내용과 무관합니다. [디지털데일리 박기록 기자] 지난 4월에 있었던 SG증권발 8개 종목 폭락 사태를 금융 당국이 사전에 철저하게 감지하지 못했던 것은 해당 종목들의 단기 상승폭이 작아 기존의 이상거래 감시시스템으로 포착하는데 한계가 있었기 때문이다.즉 기존 주가조작 사건 대부분이 단기간(1~2개월)에 이뤄졌던 것을 감안해 마련된 기존 이상거래감시시스템으로는 몇년에 걸쳐 서서히 이뤄지는 주가 조작 흐름을 잡아내는데 한계가 있었다는 의미다.이 때문에 한국거래소(KRX)는 앞으로 주가상승폭 감시 대상 기간을 기존 기준외에 6개월(중기) 및 연간(장기)이상 대폭 늘리고, 기업의 PER과 PBR까지도 특정 배수를 초과할 경우 이를 적출하기위한 시장감시시스템 고도화에 나선다.25일, 한국거래소 시장감시위원회(위원장 김근익, 이하 ‘시감위’)는 신종 불공정거래 조기 포착 및 적시 대응역량 제고를 위해 이같은 내용의 시장감시 체계 전반에 대한 종합적인 개선방안을 마련하고 신속하게 추진하기로 했다고 밝혔다.앞서 지난 21일 금융위·금감원 등은 관계기관 합동으로 ‘자본시장 불공정거래 대응체계 개선방안’ 을 발표한 바 있으며 이날 거래소가 후속으로 시장감시시스템 고도화 방안을 내놓은 것이다.먼저 시장감시시스템 고도화와 관련, 거래소는 중·장기 불공정거래 적출기준을 새롭게 마련했다. 최근 불공정거래 트렌드를 반영해 단기 적출기준 외에 6개월(중기) 및 연간(장기) 이상거래 적출기준을 신설하고 ▲주가상승폭 대상기간 확대 ▲주가상승폭 산출기준 변경 ▲연계계좌군 관여율 수치 조정 ▲기업의 시장가치 지표(PER/PBR) 반영 하기로 했다. 그동안 PER/PBR은 감시대상이 아니었다.다만 거래소는 확대된 감시 대상 기간의 주가상승폭 등 구체적인 수치는 불공정 적출 회피 우려가 있어 구체적으로 공개하지 않았다.또한 현재 연계성 확인 수단(IP·MAC 동일성, 인적정보 관련성 등)으로는 IP우회·차명을 이용한 다수계좌 동원시 이상거래로 적발하기 어렵다고 보고, 매매패턴 유사성 분석 등 연계계좌 판단 수단을 다양화하고 관련 정보를 DB화해 혐의계좌 분석에 활용하기로 했다. 거래종목의 유사성, 계좌간 체결집중도 등을 분석하겠다는 방침이다.아울러 시장경보제도도 개선한다.현재 투자자의 뇌동매매 방지를 위해 단기간 주가급등 종목을 대상으로 시장경보제도를 운영하고 있으나, 장기 주가상승 종목에 대한 투자주의 환기 효과가 미흡하다는 지적이 제기되고 있다. 이에따라 거래소는 장기 상승 종목에 대해서도 필요시 투자환기가 가능하도록 매매양태 등 불건전성을 반영한 초장기 투자경고지정 요건을 신설한다고 밝혔다. 1년전 주가 대비 일정수준(200%) 이상 상승한 종목 등이 대상이다.이와함께 불공정거래 혐의종목 조기 공유·공조 활성화, CFD계좌 관리 강화에도 나선다.현재 CFD계좌는 실제투자자 정보가 노출되지 않아 동일 시세조종 세력여부에 대한 확인에 한계가 있어 불공정거래 적발이 어려움이 있다. 이에따라 CFD계좌 실제 투자자의 거래 정보를 확보해 불공정거래 적발에 활용할 수 있는 방안 검토할 계획이다. 또한 회원사 CFD계좌 관리 실태에 대한 철저한 점검을 위해 CFD계좌 관련 특별감리를 추진한다고 밝혔다.이밖에 사이버 정보수집 매체를 다양화하고, 해당 정보를 DB화해 체계적으로 분석할 수 있도록 노후 인프라를 업그레이드하고, 금융위·금감원·거래소 등 제보 공유시 구체적인 내용이 신속·정확하게 공유 및 활용될 수 있도록 기존 시스템을 개선하기로 했다.거래소는 규정개정·시스템 개발 등이 완료되는 대로 올해 4분기와 내년 상반기 중 순차적으로 시행에 들어갈 예정이라고 밝혔다.",https://n.news.naver.com/mnews/article/138/0002157521?sid=105
2023-09-25 11:29:00,IT,디지털데일리,"위믹스 플레이, '드롭스' 오픈…게임 NFT 경매","위믹스 드롭스 [ⓒ위메이드][디지털데일리 박세아 기자] 글로벌 블록체인 게임 플랫폼 위믹스 플레이가 대체불가능한 토큰(NFT) 옥션 서비스 드롭스(Drops)를 오픈했다고 25일 밝혔다.드롭스에서는 게임 NFT, 특별 NFT를 경매한다. 경매는 위믹스3.0 기반 탈중앙화조직(DAO)과 NFT 플랫폼 나일(NILE)과 동일한 잉글리시 옥션 방식(최고 입찰가가 최종 낙찰가로 결정)으로 진행된다. 경매에서는 위믹스 달러가 사용된다.이번 드롭스 오픈을 기념해 ▲멜팅어스(Melting Earth) ▲볼리스(Ballies) ▲일드킹즈(Yield KingZ) 등 3종 게임 NFT 경매가 오는 10월 12일까지 순차적으로 진행된다.",https://n.news.naver.com/mnews/article/138/0002157520?sid=105
2023-09-25 11:29:00,IT,미디어오늘,"생성AI 데이터 학습 증가에 언론단체 ""정부, 기업, 언론 참여 협의체 구성하라""","인터넷신문협회, 뉴스저작권자 권익 보호 위한 성명서언론단체들, 네이버·카카오에 뉴스 대가 산정 기준 요청했으나 묵묵부답NMA, ‘글로벌 AI 원칙’ 발표… 한국·일본·유럽·영국·미국 26개 단체 참여▲ 인공지능, AI. 사진=gettyimagesbank""거대 기술 기업의 생성형 AI 데이터 학습 사용 증가가 뉴스저작권자에 미칠 수 있는 영향에 대해 깊이 우려하며 정부와 기업, 언론이 함께 참여하는 협의체 구성을 제안한다."" 한국인터넷신문협회(회장 이의춘)가 생성형 AI 데이터 학습 사용 증가가 뉴스저작권자에 미칠 수 있는 영향에 대해 우려하며 정부와 기업, 언론이 함께 논의 할 수 있는 협의체를 만들자고 제안했다. 앞서 한국신문협회와 온라인신문협회도 뉴스 데이터 학습에 따른 대가 지불 등을 촉구하는 입장을 냈다. ▲뉴스미디어연합이 밝힌 AI 글로벌 원칙에 동의한 26개 언론단체들.지난해 11월 오픈AI가 생성형 AI 검색 서비스인 챗GPT를 출시하고, 지난 20일 네이버는 하이퍼클로바X를 검색에 연동한 AI 검색 서비스 큐:를 선보였다. 카카오도 이르면 오는 10월 자체 개발 AI 코(Ko) GPT 2.0을 공개할 예정이다. 챗GPT의 등장에 해외 언론사들은 오픈AI를 상대로 데이터마이닝을 한 것에 대한 저작권 보상을 요구하고 나섰다. 한국 언론사들도 네이버에 클로바X가 언론사 기사를 학습했다면 정당한 값을 지불해야 한다고 주장한다. 지난달 22일 한국신문협회(회장 임채청 동아일보 사장)가 네이버와 카카오, 구글코리아, 마이크로소프트 등 국내외 대형 IT 기업에 △뉴스 저작권자와 이용기준 협의 △글로벌 AI 원칙 준용 공표 △생성형 AI 학습데이터의 출처 등 공개 △뉴스 콘텐츠 이용 방식 구체적으로 명시 △뉴스 저작물에 대한 적정한 대가 산정기준 마련 등의 요구사항을 담은 의견서를 작성해 답변을 요청했다. 네이버와 카카오는 지난 11일 한국신문협회에 답변을 보내왔지만, △뉴스 저작권자와 이용기준 협의 △생성형 AI 학습데이터의 출처 등 공개 △뉴스 저작물에 대한 적정한 대가 산정기준 마련 등에 구체적인 입장을 내놓지 않았다. ▲네이버와 카카오 CI.▲지난 11일 네이버와 카카오가 신문협회에 보낸 답변서 내용. 사진=신문협회.이에 인터넷신문협회는 지난 19일 ""대형 언어모델로도 불리는 생성형 AI는 사전 학습 단계에서 언론 보도를 포함한 수많은 기존 데이터를 학습하게 된다. 관련 기업은 이러한 AI 학습 데이터 수집 행위가 공정사용에 해당한다고 주장하지만, 저작권자의 동의 없는 자료의 수집과 이용은 저작자의 권리를 침해하는 행위임이 분명하다""고 주장했다. 인터넷신문협회는 ""세계적으로 뉴스 저작권의 중요성이 새롭게 부각되고 있는 상황에서 입법 및 제도개선을 통해 AI 시대에도 건강한 언론환경이 조성되기를 희망한다""며 ""건전한 언론사에 대한 보호 없이는 빅테크 기업이 주도하는 생성형 AI 생태계도 건강한 발전을 기대할 수 없다는 점을 잊지 말아야 할 것이다. 생성형 AI 생태계의 바른 발전을 위해 뉴스저작권자인 언론과 저작물 이용자인 기업, 정부 당국이 협의체를 만들어 이 문제를 함께 협의해 나가야 할 것""이라고 했다. 신문협회와 한국온라인신문협회(회장 박학용 디지털타임스 대표)는 지난달 31일 <생성형 AI의 뉴스 저작권 침해 등에 관한 우리의 입장> 성명서에서 △뉴스 콘텐츠 저작권자인 언론사의 권리 존중 △TDM(Text and Data Mining) 면책 규정 도입 반대 △AI 학습 시 뉴스 콘텐츠에 대한 정당한 대가 지불 등 3대 원칙을 공식 표명했다 ▲뉴스미디어연합이 최근 밝힌 글로벌 AI 원칙한편 해외 뉴스미디어연합(NMA)은 지난 6일 글로벌 AI 원칙을 발표했다. NMA는 AI 시스템의 개발·운영·배포자는 원 콘텐츠 소유자의 지적재산권을 존중해야 한다는 등의 12가지 주요 사항을 규정했다. NMA는 오는 11월 해당 원칙을 발표할 예정이었으나, 서둘러 내용을 공개했다. 이 초안에 한국신문협회를 포함해 △미국뉴스미디어연합 △유럽신문발행인협회 △영국미디어협회 △일본신문협회 등 각국 언론 기관 및 단체 26개가 동참했다. 다니엘 코피(Danielle Coffey) NMA 회장 겸 CEO는 ""양질의 저널리즘과 창의적 콘텐츠 생산·제공을 위해 노력해온 언론사의 지적재산권은 존중받아야 한다. 글로벌 AI 원칙은 전 세계 언론사의 이런 공감대가 광범위하게 형성됐음을 보여준다""고 말했다. 그는 이어 ""AI 시스템은 학습에 사용하는 콘텐츠에 따라 성능이 달라지므로 생성형 AI 기술 개발자는 콘텐츠가 시스템 개발에 기여하는 막대한 가치를 인정하고 언론사에 적절한 보상을 제공해야 한다""고 강조했다. [관련 기사 : 신문협회 이어 온신협도 ""생성AI 뉴스 학습 시 정당한 대가 지불하라""][관련 기사 : 신문협회, 국내외 IT 기업에 ""AI학습에 뉴스 무단 활용은 저작권 침해""]",https://n.news.naver.com/mnews/article/006/0000120005?sid=105
2023-09-25 11:25:00,IT,전자신문,"대신정보통신, 1600억원 정보자원 통합 사업서 1000억원 수주","[사진= 게티이미지뱅크 제공]대신정보통신이 올해 1·2차로 나눠 진행된 총 1600억원 규모 범정부 정보자원 통합 구축 사업에서 1000억원 수주 고지를 달성했다. 부정당제재 여파로 1차 사업 입찰에서 배제됐던 쌍용정보통신은 2차에서 수주 쾌거를 올렸다. 경쟁사인 세림티에스지는 수주에 최종 실패했다.행정안전부 국가정보자원관리원은 올해 제2차 범정부 정보자원 통합 구축 하드웨어(HW) 1~3 사업에서 대신정보통신을 HW 1·3 사업 수행자로 선정했다. HW 2 사업자로는 쌍용정보통신을 선택했다. HW 1·3 사업비는 각각 240억원, 172억원이다. HW 2는 186억원이다.대신정보통신은 599억원을 수주한 1차 사업을 포함해 1·2차 사업에서만 1011억원에 이르는 누적 수주를 기록했다. 올해 1·2차 사업비가 총 1600억원인 것을 감안하면 60% 이상을 차지한다.애초 대신정보통신은 범정부 정보자원 구축 사업을 선도해왔다. 지난해 사업에서도 가장 많은 사업을 수주했다. 다만 올해 2차 사업의 경우에는 지난 8월 1일자로 부정당제재를 받으면서 입찰 제한이 불가피했다. 하지만 같은 달 15일 광복절 특별사면을 받으면서 입찰 참여 길이 열렸고, 성과로 이어졌다.쌍용정보통신도 마찬가지다. 부정당재재 여파로 1차 사업 입찰에 참여하지 못했지만, 광복절 특사로 2차 사업에 참여하게 됐다.대신정보통신, 쌍용정보통신과 함께 3강 체제를 구성했던 세림티에스지는 끝내 단 한차례 사업도 따내지 못했다. 제안서 기반 오프라인 평가와 기술 평가 등을 합산한 결과, 미세한 점수차로 고배를 마신 것으로 알려졌다.범정부 정보자원 통합 사업은 중앙부처에서 필요로 하는 서버, 저장장치(스토리지), 네트워크, 보안장비 등 정보자원을 일괄 도입하는 것이 골자다. 단순 도입뿐만 아니라 클라우드 환경에 맞춰 정보자원을 설계하고 통합 구축하는 게 사업자 역할이다. 필요한 만큼 자원을 할당하고 회수하는 등 정보자원 공동 활용을 위한 클라우드 기반을 마련한다.올해 1·2차 사업이 마무리되면 각 부처 업무시스템의 클라우드 전환에 속도가 붙고, 신속·효율적인 정보자원 통합 구축이 기대된다.최현택 대신정보통신 대표는 “국가정보자원관리원 사업을 전담하는 전문 인력을 보유할 만큼, 철저한 대비·분석이 성과로 이어졌다”면서 “독보적인 경쟁력과 전문 인력을 바탕으로 차질없이 사업을 진행할 것”이라고 강조했다.국가정보자원관리원 관계자는 “객관적인 평가를 거쳐 사업자가 선정됐다”면서 “여러가지 사항을 감안해 올해 연말까지 내년도 범정부 정보자원 통합 구축 사업 계획을 수립하고, 실행할 계획”이라고 강조했다.",https://n.news.naver.com/mnews/article/030/0003139764?sid=105
2023-09-25 11:24:00,IT,헤럴드경제,"LG헬로비전, 취약계층에 ‘마음 나눔 꾸러미’ 전달","LG헬로비전이 지역 취약계층에게 따뜻한 마음을 전하고자 추석 선물 꾸러미를 준비했다.LG헬로비전은 추석을 맞아 케이블TV 방송 권역 내 이웃에게 우리 농수산물과 생필품이 담긴 ‘마음나눔 꾸러미’(를 전달했다고 25일 밝혔다. 전 만들기, 한과 만들기 등 요리교실도 열어 온기를 나눴다.LG헬로비전은 본사 및 15개 지역방송(SO)을 거점으로 독거노인, 다문화가정 등 취약계층 1855 가구에 마음나눔 꾸러미를 선물했다. 마음나눔 꾸러미는 케이블TV 지역 커머스 ‘제철장터’와 지자체 커머스몰에서 구매한 제철 농수산물과 생필품으로 구성됐다.이영기 기자",https://n.news.naver.com/mnews/article/016/0002202721?sid=105
2023-09-25 11:23:00,IT,노컷뉴스,"'성장통' 카카오, 컨트롤타워에 네이버 공동창업자 김정호 영입","카카오, CA협의체 4인 체제로 정비 ""그룹 규모 맞는 영역별 기능 마련하기 위해 개편""황진환 기자최근 각종 논란에 휩싸인 카카오가 그룹 컨트롤타워를 강화한다. 네이버 공동창업자인 김정호 베어베터 공동대표 겸 브라이언임팩트재단 이사장을 비롯해 총 3명의 임원을 CA협의체(구 CAC·공동체얼라이먼트센터)에 영입했다.25일 카카오에 따르면 카카오는 지난 주 인사를 통해 CA협의체에 대표급 총괄 3명을 신규 임명했다. CA협의체는 기존 CAC를 개편한 조직으로, 카카오 그룹 전체의 전략을 수립하고 리스크를 관리하는 조직이다.이에 따라 카카오는 김정호 이사장(경영 지원), 정신아 카카오벤처스 대표(사업), 권대열 카카오 정책센터장(위기 관리), 배재현 카카오 투자총괄대표(투자) 등 4명을 부문별 총괄 대표로 하는 CA협의체를 가동한다. 카카오 관계자는 ""카카오 그룹 규모에 맞는 영역별 기능을 마련하기 위해 개편을 진행했다""고 설명했다.김정호 베어베터 공동대표 겸 브라이언임팩트재단 이사장. 브라이언임팩트 제공IT업계에서는 김정호 이사장의 역할에 주목한다. 카카오가 빠르게 몸집을 불리며 대내외 안팎으로 사건 사고가 끊이지 않는 상황에서 또다른 IT 공룡인 네이버를 공동 창업한 인사를 영입했기 때문이다.김 이사장은 이해진 네이버 글로벌투자책임자(GIO)와 김범수 창업자의 삼성SDS 입사 선배로, 지난 1999년 이해진 네이버 GIO와 네이버를 설립했다. 이후 NHN 한게임 대표를 지냈으며 2012년부터 사회적 기업 베어베터를 설립해 운영했다.업계는 카카오가 CA협의체 강화로 내부 재정비에 성공할 지 주목하고 있다. 업계 관계자는 ""IT 업계에 풍부한 경험을 갖고 있는 김 이사장이 카카오 그룹 전반을 재정비하는 구원투수가 될 지 역할이 중요해질 것""이라고 말했다.※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : jebo@cbs.co.kr카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn",https://n.news.naver.com/mnews/article/079/0003816386?sid=105
2023-09-25 11:22:00,IT,조선비즈,택시 플랫폼 이용자 80% “택시 호출 서비스서 가장 중요한 요소는 빠른 배차”,"택시 호출 서비스 이용자들이 가장 중요하게 생각하는 요소는 ‘빠른 배차’라는 조사 결과가 나왔다.택시 호출 앱 설문조사 결과 / 카카오모빌리티 제공        카카오모빌리티는 소비자 데이터 플랫폼 오픈서베이에 의뢰해 수도권 거주 성인 남녀 953명을 대상으로 지난 7월26일부터 일주일간 진행된 설문에서 이같은 결과가 나왔다고 25일 밝혔다. 조사 대상은 배회 영업 택시 이용 경험이 있으면서, 1개월 내 택시 플랫폼 호출 이력이 있는 이용자다.이번 조사에서 택시 호출 플랫폼을 통한 승차 경험에서 가장 중요한 요소로 전체 응답자의 81.9%가 ‘빠른 배차’라고 응답했다. 이어 ▲도착지 정확도(51.1%) ▲이용 요금(47.9%) ▲기사 친절도(35.6%) ▲결제 편의성(26.0%) ▲차량 청결도(21.6%) 등 순이다.또 호출을 포기하는 시간대를 조사한 결과 ‘0∼1분 후’와 ‘1∼2분 후’는 각각 1.4%, 3.9% 비율을 보였지만, ‘3~5분 후’는 25.1%, ‘5∼10분 후’는 35.6%로 나타났다. 카카오모빌리티는 빠른 배차를 원하는 이용자들에게 3분 이후부터 배차되는 택시 서비스는 만족도를 충족시키기 어려운 것으로 분석됐다고 설명했다.수도권 거주 성인 남녀 153명을 대상으로 진행된 실증 조사결과 택시 호출 후 배차 완료까지 소요되는 평균 시간은 카카오T가 1.02분으로 가장 짧았다. A플랫폼(1.22분), B플랫폼(1.46분)과 비교해 카카오T의 배차 시간이 최대 40% 이상 빨랐다. 또 카카오T의 3분 미만 매칭율은 92.2%로 80% 초반인 타사 대비 높았다.카카오모빌리티 류긍선 대표는 “카카오 T를 통해 형성된 플랫폼 호출 시장이 택시 경험 전반에서의 고객 편의성을 높인 것은 물론, 고도화된 배차 기술로 이용자의 빠른 이동을 돕고 있다는 점이 확인됐다”면서 “택시 서비스 품질 향상을 위해 이용자들의 의견을 지속 경청하고 새로운 기능 도입과 기술 고도화에 집중해 나가겠다”고 했다.",https://n.news.naver.com/mnews/article/366/0000935002?sid=105
2023-09-25 11:21:00,IT,전자신문,"글로벌소프트웨어캠퍼스, '2023 사랑나눔 사회공헌 대상' IT교육지원 부문 장관상 수상","제공:글로벌소프트웨어캠퍼스글로벌소프트웨어캠퍼스(대표이사 김성우, 이하 GSC)는 지난 19일 제 10회 2023 사랑나눔 사회공헌 대상 IT교육지원 부문에서 과학기술정보통신부장관상을 수상했다고 25일 밝혔다.GSC는 2013년 설립 이후 지난 10년간 첨단산업 및 디지털 분야 대표적인 IT기업들의 비즈니스 경쟁력 확보 및 디지털 전환을 위해 ICT 직무분야의 기업 재직자 교육을 성실히 수행해 왔다.이러한 기업 직무교육 경험을 바탕으로 청년 미취업자를 위한 IoT, 클라우드컴퓨팅, 빅데이터, 인공지능 등 4차산업 시대를 대비하고 산업 전반에 걸친 디지털 전환 가속화를 위한 인재를 육성하는 데에도 기여해 왔다. 국내 기업을 대상으로 약 3000명 이상의 ICT전문인력을 양성했으며 청년 미취업자를 대상으로 초급 개발자 약 2000명을 양성해 국내 산업 및 ICT생태계 발전에 기여해 온 점을 높게 인정받아 이번 수상의 영예를 안았다.올해로 창립 10주년을 맞은 GSC는 반도체, 디스플레이, 이차전지 등 첨단산업 도메인, AI를 접목한 지능형 서비스 개발자 양성에도 많은 관심을 가질 예정이다. 현재 GSC는 과학기술정보통신부 IITP 기업 멤버십 SW캠프, 산업통상자원부 KIAT AI융합형 산업현장기술인력 혁신역량강화, 서울경제진흥원 SeSAC 등의 사업에서 우수한 성과를 내는 중이다.특히 고용노동부 KDT 선도기업 아카데미 사업을 우리금융그룹의 우리FIS와 진행하고 있으며 오는 27일 1기 수료식을 마치고 AI엔지니어링, 클라우드 서비스개발, 클라우드 엔지니어링 3개 과정의 우리FISA 2기를 곧 모집할 예정이다.GSC 관계자는 “지역사회와 해당 산업의 협단체와 힘을 합쳐 SW기술의 평준화를 위해 교육사업 범위와 지역을 부산, 대구, 광주 등의 대학을 거점으로 확대, 디지털 소외계층의 무상 ICT교육에도 힘을 보탤 계획”이라고 전했다.",https://n.news.naver.com/mnews/article/030/0003139762?sid=105
2023-09-25 11:20:00,IT,머니투데이,"화웨이 ""AI로 산업재편…'판구' 모델, 광산·운송·날씨 등 확장""","장핑안(Zhang Pingan) 화웨이 상무이사 겸 화웨이 클라우드 대표  /사진제공=화웨이중국 화웨이가 자체 개발한 초거대 AI(인공지능) 판구(Pangu)의 서비스 모델을 광산업, 운송, 날씨 등 다양한 분야로 확장한다고 25일 밝혔다.장핑안 화웨이 상무이사 겸 화웨이 클라우드 대표는 화웨이 커넥트 2023에서 지능형 세상을 위한 클라우드 기반: AI를 통한 산업 재편을 주제로 기조연설을 맡아 이처럼 밝혔다.그는 광산업, 정부, 운송, 날씨, 의료, 가상 인간, R&D(연구개발)를 위한 화웨이 판구 모델과 최신 화웨이 클라우드 어센드 AI 클라우드 서비스를 발표했다.화웨이는 판구 차량 모델이 디지털 트윈 기반으로 복잡한 주행 시나리오의 표본을 자동 생성, 2주 이상 소요되던 자율주행 시스템의 신규 곡선 주행 사례 학습을 2일 내로 단축할 수 있다고 소개했다. 또 판구 광산 모델은 산둥에너지그룹의 채굴·굴진·장비 제어·운송·환기·석탄·세척 등 9가지의 공정과 21개의 시나리오에 도입됐다.장 대표는 ""지금까지 화웨이는 1000여 개 기업이 지능형 프로젝트에서 실질적인 가치를 창출하도록 지원했다""며 ""올해만 해도 200명의 연구진이 고객 현장을 방문해 지능형 기술과 산업 요구사항의 격차를 해소하고, 고객이 디지털 및 인텔리전스로 전환할 수 있는 토대를 닦고 있다""고 밝혔다.",https://n.news.naver.com/mnews/article/008/0004942473?sid=105
