date,category,press,title,document,link
2023-09-21 11:33:00,IT,헤럴드경제,"“생기원, 미래 생산기술 전환의 중심축 돼야”","이상목 원장 지원방식 변화 예고이상목 한국생산기술연구원장이 18일 열린 기자간담회에서 기관 운영계획에 대해 설명하고 있다. [한국생산기술연구원 제공]“연구원이 보유한 자원을 최대한 활용해 단순 수혜기업 확대 중심에서 탈피, 지역 특화산업과 연계해 파급효과가 큰 기업에 집중 지원하겠다.”이상목(사진) 한국생산기술연구원(KITECH) 신임 원장은 “제조업 패러다임 변화 속에서 생기원이 미래 생산기술 전환의 중심이 돼야 한다”며 기업 지원방식 대전환을 예고했다.한국생산기술연구원은 지난 1989년 설립돼 약 30년간 중소·중견기업의 제조 혁신 지원에 주력해온 정부출연연구기관이다. 주조분야 전문가인 이 원장은 국가뿌리산업진흥센터 소장, 부원장을 거쳐 지난 6월 13대 한국생산기술연구원장에 취임했다.이를 위해 기존 운영중이던 3개 연구소와 7개 지역본부, 40여개 특화센터를 10개 지역본부가 체계를 정비하고 조직화된 협력구조로 전환된다. 구체적으로는 지역특화센터를 디지털트윈센터, 지능화뿌리기술보급센터 등으로 기능을 부여하고 기업의 실질적 매출과 수익 향상을 지원하는 형태로 운영할 계획이다.이 원장은 “기존 기업지원 방식은 기업협력 네트워크로 전환한다”면서 “단편적·일방적 지원 방식에서 정보, 장비, 기술 개발, 실증, 사업화까지 제조 전주기 협력 파트너로 기능할 수 있는 ‘통합 기업협력 디지털 플랫폼’을 구축하고 있다”고 설명했다.이 원장은 수월성 연구조직을 위해서 제조혁신 리딩 그룹을 선정해 글로벌 탑(Top)으로 육성한다는 전략을 세우고 첫 번째 연구조직으로 ‘제조 AI 연구센터’를 설치해 10개 본부별 메가 프로젝트 연구과제를 기획하고 있다. 이 원장은 사상 초유의 출연연 R&D; 예산 삭감에 대한 대응 방안도 내놨다.그는 “내부사업에 대한 철저한 평가를 기반으로 유사중복·정책 우선순위가 낮은 사업 등에 대해 단계적 조정하고 기관 R&D;투자 집중도를 제고해 나갈 것”이라면서 “최고 과학기술 역량 확보가 필요한 분야에 대해서는 우수 컨소시엄 구성을 통한 과기부 매트릭스형 통합예산을 추가 확보하고, 해외 선진연구기관과의 국제공동연구 확대를 통해 기술 고도화 추진해 나가겠다”고 말했다.마지막으로 이 원장은 “연구데이터 관리·공유·활용을 강화하는 디지털 행정 기반의 지역 자율경영체제를 정착시키고, 이를 바탕으로 현재의 분산적 연구체제를 메가 플랫폼 연구 체제로 개편하겠다”고 강조했다.구본혁 기자",https://n.news.naver.com/mnews/article/016/0002201281?sid=105
2023-09-21 11:33:00,IT,헤럴드경제,"LG CNS 신입사원, 초등학교 일일 코딩 강사로","LG CNS의 신입사원들이 초등학교 코딩 선생님으로 나섰다. LG CNS는 19일 신입사원들이 충청남도 부여에 위치한 백제초등학교, 홍산초등학교(사진)를 찾아가 ‘AI지니어스 코딩농활’을 진행했다고 21일 밝혔다.지난해 LG CNS에 입사해 다양한 분야의 디지털 전환(DX) 교육을 이수한 신입사원 60여명이 IT소외지역 초등학교에 방문해 일일 코딩 강사로 활동했다.AI지니어스 코딩농활은 지난해 강원도 강릉에서 처음 시작해 올해로 2회차를 맞았다. 이영기 기자",https://n.news.naver.com/mnews/article/016/0002201280?sid=105
2023-09-21 11:32:00,IT,헤럴드경제,시몬스 MZ사원이 복숭아에 빠진 사연,"본사 이천 지역 생산 농산물 매입임직원들 자발적 수확·포장 합심협력사 등에 선물, 지역경제 기여5년간 남다른 ESG 실천 자부심19일 경기 이천시에 위치한 시몬스 본사에서 임직원들이 지역 농산물인 복숭아를 포장 및 배송하고 있다. [시몬스 제공]“보세요, 이 정도면 포장의 달인 아니에요?”19일 오전 경기 이천시에 위치한 시몬스 침대 본사 옆 2층짜리 물류 창고. 새하얀 벽과 바닥으로 마감된 이곳에 어울리지 않는 소형 트럭이 타이어 자국을 내며 들어섰다. 다음 해 새로 출시 될 침대를 촬영해야 하는 시기에 스튜디오 바닥에 크게 검은 얼룩이 났는데도 30여 명의 임직원 중 어느 누구도 개의치 않았다.오히려 이들은 익숙한 듯 트럭에 다가가 짐을 내렸다. 상자 안에는 빼곡히 담긴 건 성인 주먹보다 훨씬 큰 황도 복숭아. 임직원들이 각자의 자리를 찾아 보충재를 뜯고 종이 상자를 조립했다.4구 짜리 트레이에 잘 익은 복숭아를 골라 담고 엽서를 넣는 직원들도 있었다. 이 같은 작업을 반복하기를 약 1시간. 과수원에서 갓 딴 3600개의 복숭아는 근사한 추석 선물로 거듭났다.이날 시몬스 임직원들이 직접 수확 및 포장한 황도 457상자는 서울 사무소와 전국 매장으로 바로 배송된다. 이뿐 아니다. 이틀 뒤에도 황도 343상자를 마저 완성해야 한다. 앞서 지난달에는 백도 복숭아 1000상자를 협력 업체에 이미 선물했다.시몬스가 파는 건 침대, 이곳에 모인 임직원들은 물류와 기획, 디자인, 운영지원, 마케팅 등의 업무를 담당한다. 그러나 이들은 어느 새 가을 비가 길어지면 복숭아가 물러질까 걱정하고, 몇월에 어떤 품종의 복숭아를 수확해야 하는지 줄줄 외게 됐다.본업인 침대는 잠시 제쳐두고 임직원들이 복숭아에 몰두하는 이유는 시몬스의 남다른 ESG(환경·사회·지배구조) 철학에 있다. 특히 시몬스가 최근 5년 간 중점을 둔 분야는 사회, 지역 사회와의 상생이다.시몬스는 이천에서 나는 농산물을 구입해 협력 업체와 관계사 등에 선물하는 방식으로 지역 경제에 기여하고 있다. 농산물의 종류도 이천의 대표 농산물인 쌀에서 토마토, 복숭아 등으로 확대됐다. 특히 역대 가장 장마가 길었던 2020년, 수해 피해를 입은 과수원을 돕기 위해 복숭아 등 1억원 어치 농산물을 매입한 때를 기점으로 복숭아는 시몬스 임직원들의 새로운 자랑거리가 됐다.강민지 미디어커뮤니케이션팀 대리는 “지역 사회와 더불어 살아가려 임직원들이 발벗고 나서는 직장에 다닌다는 자부심이 생겼다”며 “덕분에 회사뿐 아니라 회사가 위치한 지역을 더 자세히 알게 됐다”고 말했다.최예솔 피플앤컬처부 사원은 “복숭아를 직접 따서 포장까지 해 본 사람이 얼마나 있겠느냐”며 “내 손을 거친 복숭아를 우리 식구들과 전 임직원들에게 나눌 수 있어 뿌듯하다”고 했다.시몬스와 지역 사회의 상생은 농산물 매입에서 그치지 않는다. 본사 옆에 위치한 복합문화공간 ‘시몬스테라스’가 SNS 사진 명소로 입소문을 타면서 덩달아 이천이 주말 근교 여행지로 급부상했다. 이곳에서 이천의 농특산물을 직거래하는 장터 ‘파머스 마켓’도 열린다.김성준 부사장은 “침대가 구매 주기가 긴 제품인 만큼 소비자들에게 ‘시몬스’라는 브랜드의 인상을 남기고 싶다”며 “지역 사회와 상생을 비롯해 다양한 ESG 경영을 통해 MZ세대 소비자들에게 다가가겠다”고 말했다.주소현 기자",https://n.news.naver.com/mnews/article/016/0002201279?sid=105
2023-09-21 11:31:00,IT,헤럴드경제,‘보건의료산업이 미래 경쟁력’ 창사 70주년 보건의료대상 성료,"2023 제10회 대한민국 보건의료대상 시상식이 지난 20일 서울 중구 더 플라자 호텔에서 열렸다. 대상인 보건복지부장관상은 연세의료원 연세암병원이 수상했고, 국회보건복지위원장상 대상엔 카이스트 의과학대학원이 선정됐다. 식품의약품안전처장상은 한국콜마가 수상했다. (윗줄 왼쪽부터 시계방향으로) 장기모 고대안암병원 스포츠의학센터장, 박수형 KAIST 의과학대학원 교수, 이균민 KAIST 대외부총장, 박윤주 식품의약품안전평가원장, 조규홍 보건복지부 장관, 전창협 헤럴드 대표이사, 김형욱 홍익대 교수, 장성원 은평성모병원 심장혈관병원장, 김형곤 헤럴드 이사, 신창훈 헤럴드경제 편집국장, 김대영 한국한의학연구원 경영본부장, 허경원 더서울치과 원장, 김용인 S&K;병원장, 정성관 우리아이들병원 이사장, 최진섭 연세암병원장, 송권배 강남베드로병원 원무본부장, 최현규 한국콜마 대표이사, 이광엽 KMI한국의학연구소 전무이사, 황의환 경희대치과병원장 임세준 기자",https://n.news.naver.com/mnews/article/016/0002201270?sid=105
2023-09-21 11:31:00,IT,뉴시스,"삼성, 이르면 내달 '갤S23 FE' 출격…준프리미엄폰 전략 통할까","10월 중 갤럭시 S23 FE, 갤럭시 탭 S9 FE, 갤버즈 FE 등 출시 전망국내외 시장서 보급형 대신 프리미엄폰 선호 심화…A74 대체할듯[서울=뉴시스] 유명 IT 팁스터 온리크스(OnLeaks)가 스마트프릭스와 협업해 트위터로 공개한 갤럭시S23 FE 렌더링 (사진=스마트프릭스) *재판매 및 DB 금지[서울=뉴시스]윤현성 기자 = 삼성전자가 보급형 프리미엄폰 갤럭시 S23 FE(팬에디션)을 곧 선보일 예정이다. S시리즈 팬에디션이 출시되는 것은 2년 만이다. 지난해 갤럭시 S22는 별도의 팬에디션이 나오지 않았다.21일 업계에 따르면 삼성전자는 이르면 10월 중 갤럭시 S23 FE와 갤럭시 탭 S9 FE, 갤럭시 버즈 FE 등을 선보일 예정이다. FE 시리즈는 최상위 플래그십 모델인 S시리즈보다 성능과 가격을 다소 낮추되, 보급형 A시리즈보다는 고성능인 라인업이다.삼성전자는 지난해 1월 갤럭시 S21 FE를 출시한 이후 갤럭시 S22 FE를 출시하지 않았다. 정확한 이유는 알려지지 않았으나 S21 FE 판매량이 기대보다 저조했기 때문이라는 분석이 지배적이다.삼성전자가 준프리미엄폰인 S23 FE를 다시 내놓는 것은 최근 국내외 스마트폰 시장에서 중저가 스마트폰보다 비싸더라도 성능이 뛰어난 프리미엄폰을 선호하는 경향이 강해지고 있기 때문으로 보인다.글로벌 시장조사업체 카운터포인트리서치에 따르면 지난해 전 세계 스마트폰 판매량은 전년 대비 12% 감소했지만, 프리미엄폰 판매량은 1% 늘었다. 프리미엄폰 매출액은 처음으로 전체 시장 매출의 55%를 차지했다. 판매량을 기준으로 해도 전체 스마트폰 판매량의 20%를 넘어섰다. 또다른 시장조사업체 한국IDC에 따르면 국내 스마트폰 시장의 경우에도 2분기 출하량이 전년 동기대비 13.2% 감소한 약 280만대를 기록한 가운데, 800달러(약 106만원) 이상의 플래그십 제품군의 점유율은 전년 동기대비 18.7%포인트 상승한 57%를 기록했다.이처럼 전 세게적으로 프리미엄폰 선호 현상이 강해지면서 애플이 올해 삼성전자를 제치고 스마트폰 판매량 1위 자리를 차지할 수 있다는 관측까지 나오기도 했다. 그간 삼성전자는 보급형 A시리즈의 판매량을 기반으로 1위 자리를 지켜왔는데, 소비자 선호도가 바뀌면서 아이폰 같은 프리미엄폰이 더 많이 팔릴 수 있다는 이유에서다.삼성전자는 통상적으로 A시리즈를 A0부터 A7 모델까지 출시해왔다. 숫자가 커질수록 성능과 가격이 모두 높아지는 식이다. 하지만 올해는 지난 3월 갤럭시 A54까지만 출시되고 최고 사양 보급형 폰인 A74는 공개되지 않았다. 보급형 폰의 인기가 다소 꺾인 만큼 최상위 보급형 폰 대신 갤럭시 S23 FE를 꺼내드는 것으로 풀이된다.갤럭시 S23 FE는 지난해 갤럭시 S22 시리즈에 탑재됐던 것과 같은 엑시노스 2200 칩(AP)가 탑재될 전망이다. 이외에도 6.4인치 화면, 6·8GB 램, 128·256GB 스토리지, 손떨림방지(OIS) 기능이 적용된 5000만 화소 메인 카메라, 1200만 화소 전면 카메라, 4500mAh 배터리 등이 장착될 것으로 예상되고 있다. 가격의 경우 S21 FE와 비슷한 600~700달러(약 80만~94만원) 수준으로 책정될 수 있다.특히 업계에 따르면 갤럭시 S23 FE는 S22와 같은 AP를 탑재했으나 더 뛰어난 성능을 보일 것으로 기대되고 있다. 지난해보다 삼성전자의 4㎚(나노미터) 공정 수율이 개선됐기 때문이다. 스마트폰 성능 측정 기준으로 주로 활용되는 긱벤치 벤치마크 점수의 경우에도 S22는 싱글코어 900~1600점, 멀티코어 2800~3700인 반면 S23 FE는 싱글코어 1600점 이상, 멀티코어 4000점대를 기록한 것으로 알려졌다.갤럭시 S21 FE는 유럽, 미국, 캐나다, 인도, 중국 등에서만 출시되고 국내에는 출시되지 않았다. 갤럭시 S23 FE 또한 이제 막 프리미엄화 물결이 본격화되는 신흥국을 중심으로 출시하고 미국·유럽 등까지 판매지역을 넓힐 전망이다. 국내 출시 가능성은 크지 않다．",https://n.news.naver.com/mnews/article/003/0012103967?sid=105
2023-09-21 11:31:00,IT,매일경제,"액션스퀘어, 슈팅게임 ‘앤빌’ 도쿄게임쇼 참가",액션스퀘어는 슈팅게임 ‘앤빌’이 ‘도쿄게임쇼 2023’에 부스를 마련 참가한다고 21일 밝혔다. 사진은 ‘앤빌’의 TGS 부스 모습.액션스퀘어는 슈팅액션 게임 ‘앤빌(ANVIL)’이 21일부터 4일간 열리는 ‘도쿄게임쇼 2023’에 출전한다고 21일 밝혔다.일본의 컴퓨터 엔터테인먼트 소프트웨어 협회(CESA)가 주관하는 도쿄게임쇼(TGS) 2023은 21일부터 24일까지 나흘간 일본 치바현 마쿠하리 맷세에서 열린다.‘앤빌’의 퍼블리셔 하이크는 전용 부스를 열고 그룹 내 게임 특별 전시관을 설치했다.특별 전시관에서는 ‘앤빌’의 스팀 버전을 선보이게 되며 닌텐도 스위치 버전도 공개할 예정이다.이번 도쿄게임쇼 2023에서 하이크의 B2C 전시관에서는 이용자들을 위한 다양한 이벤트가 마련된다.방문객들에게 각 게임들의 특별 한정판 굿즈와 게임 플레이 및 QR 코드 스캔 후 추첨을 통해 닌텐도 스위치를 얻을 수 있는 경품 추첨 이벤트도 진행된다.또한 이번 행사를 통해 스팀 내 ‘앤빌’ 구매 가격을 30% 할인하는 이벤트도 실시할 계획이다.‘앤빌’은 지난 7월 정식 발매한 로크라이크 방식으로 다양한 캐릭터를 선택해 스테이지를 진행하는 슈팅액션 게임이다.최대 3명의 플레이어가 협력해 여러 보스와 전투를 진행하며 멀티플레이를 지원해 PvP(플레이어 간 전투) 콘텐츠도 즐길 수 있다.,https://n.news.naver.com/mnews/article/009/0005189876?sid=105
2023-09-21 11:31:00,IT,디지털타임스,"KT, 2차 수탁사까지 `납품대금연동제` 확대","조훈(왼쪽) KT SCM전략실장과 원영준 중소벤처기업부 소상공인정책실장이 KT그룹사·파트너사 납품대금 연동제 합동 가입식에서 기념촬영하고 있다. KT 제공    KT는 10월 4일 시행되는 납품대금 연동제에 대비해 파트너사뿐 아니라 2차 수탁사까지 동행 가입을 확대한다고 21일 밝혔다. 국내 통신 3사 중 최초 사례다.납품대금 연동제는 제조원가 상승 시 그만큼의 가격 상승분을 납품대금에 반영해 적정한 이윤을 보장해주는 약자와의 동행 1호 법안으로, 현 정부의 핵심 상생협력 정책이다.전날 KT가 광화문 사옥에서 개최한 합동 가입식에는 KT 그룹사와 파트너사, KT 파트너사와 2차 수탁사가 참여했다. KT커머스, HCN, KT엠모바일과 함께 그룹사의 파트너사인 동일전선, 광명통신, 이노브가 참여했다. KT 파트너사에서는 가온그룹, 머큐리, 다보링크와 2차 수탁사인 드림전자, 스피맥스, 대성에이치티엠이 이름을 올렸다.이 자리에서 원영준 중소벤처기업부 소상공인정책실장은 ""KT에서 하는 합동 가입이 2차 수탁사까지 납품대금 연동제를 조기 확산하는 데 좋은 계기가 될 것으로 기대한다""고 말했다.그간 KT는 파트너사와의 대중소기업 상생협력 일환으로 납품대금 연동제 확산을 위해 중기부 정책에 적극 동참해왔다. 올해 4월과 6월 두 차례 로드쇼를 통해 45개 계열사 및 80여개 파트너사와 납품대금 연동제 로드쇼를 개최했으며, KT그룹 차원에서는 500억 이상의 납품대금 연동제를 시범적으로 추진하고 있다.또한, 10월 4일 상생협력법 시행을 앞두고 전사적으로 납품대금 연동제가 반영된 업무 프로세스를 마련하고 자체 매뉴얼을 KT그룹에 배포했다.업무 현장의 혼선을 최소화하기 위한 현장교육과 헬프데스크 운영도 계획하고 있다. 이밖에도 KT는 납품대금 연동제 확대와 지속적인 동반성장을 위해 연동제 대상 품목 확대 및 파트너사의 동행 기업 가입을 권장하고 있다. 회사는 동반성장위원회가 발표한 동반성장지수 평가에서 9년 연속 최우수 등급을 받았다.조훈 KT SCM전략실장(전무)은 ""KT는 현재까지 28개사와 350억원 규모 납품대금 연동제를 시범 실시하고 있으며, 그룹사와 2차 수탁사까지 포함해 50여개사, 500억 이상으로 시범 적용을 확대 추진하고 있다""며 ""법 시행 후 정부 핵심 상생정책인 납품대금 연동제의 성공적인 안착을 이뤄내고, 파트너사 경쟁력이 KT 경쟁력이라는 인식 아래 파트너사가 강소기업으로 지속 성장할 수 있도록 지원하겠다""고 말했다.",https://n.news.naver.com/mnews/article/029/0002826654?sid=105
2023-09-21 11:31:00,IT,디지털타임스,"SKT·소프트뱅크, 日 야구장서 일회용 컵 없앤다","日 소프트뱅크 야구장서 다회용 컵 순환 해피해빗 실증박대호(왼쪽부터) 행복커넥트 상임이사, 이케다 마사토 소프트뱅크 CSR본부장, 이준호 SK텔레콤 ESG추진담당이 후쿠오카 페이페이돔에서 다회용 컵을 들고 포즈를 취하고 있다. SKT 제공    SK텔레콤이 일본 야구장에서 일회용 컵 안쓰기를 실행에 옮긴다. SKT는 일본 통신사 소프트뱅크와 협력해 일본 현지에서 다회용 컵 순환 캠페인 해피해빗을 실증한다고 21일 밝혔다.이번 실증은 소프트뱅크그룹이 운영하는 일본 프로야구팀 홈구장인 후쿠오카 페이페이돔 내부 VIP석 슈퍼박스에서 오는 10월 23일까지 진행된다. 양사는 이 기간 동안 최대 13경기에서 경기당 약 1000명의 고객을 대상으로 기존 일회용 컵 대신 다회용 컵을 제공해 일본 야구팬들의 친환경 ESG 캠페인 동참을 유도한다는 계획이다.일본의 경우 1인당 연간 플라스틱 포장재 폐기량이 전세계 국가 중 2위를 차지하는 것으로 알려져 있다. 현지에서는 플라스틱 재활용뿐만 아니라 근본적인 생산량 감축과 재사용 촉진 방안이 중요한 과제로 대두되고 있다.소프트뱅크는 지속 가능한 사회에 기여하고 지속 가능한 성장을 동시에 추구하기 위해 6가지 중요 과제를 설정했다. 이를 통한 창출 가치 중 순환형 사회의 추진을 위해 장기적으로 ICT기술 활용에 의한 자원 절약과 재사용·재활용 촉진에 힘쓰고 있다. SKT는 2021년부터 국내에서 비전AI 기술을 시스템에 적용한 무인 반납기를 활용해 다회용 컵을 정확하게 재활용할 수 있도록 지원하고 있으며, 환경보호서비스 앱인 해피해빗 애플리케이션 등을 핵심 인프라로 구축·운영하고 있다.양사는 지난해 12월 ICT를 활용한 ESG 경영 분야에서 서로 협력하기 위한 양해각서(MOU)를 체결한 바 있다. SKT는 이번 페이페이돔에서의 다회용 컵 실증 실험을 통해 사회적기업 행복커넥트 등과 협력해 국내에서 실시하고 있는 다회용 컵 프로젝트 해피해빗의 노하우 등을 제공한다. 소프트뱅크는 SK그룹이 2018년부터 추진해온 사회적가치 성과측정 및 KPI(핵심평가지표)에 대한 사회적가치 반영 등에 대해서도 SK와 협력을 모색하기로 했다.이준호 SKT ESG추진담당은 ""이번 실증을 시작으로 양사의 AI 및 ICT 기술을 접목한 ESG 활동을 확대해 나갈 예정""이라고 말했다.",https://n.news.naver.com/mnews/article/029/0002826653?sid=105
2023-09-21 11:31:00,"IT, 경제",이코노미스트,"KT, 통신사 최초 그룹사-파트너사 합동으로 납품대금 연동제 가입","국내 통신사 최초로 협업 관계인 2차 수탁사까지 납품대금 연동제 가입 추진500억 규모의 납품대금 연동제 시범 시행 및 ‘로드쇼’ 개최로 확산 노력KT가 10월 4일 시행되는 납품대금 연동제를 대비해 파트너사는 물론 2차 수탁사까지 동행 가입을 확대한다. [사진 KT][이코노미스트 원태영 기자]KT가 10월 4일 시행되는 납품대금 연동제를 대비해 파트너사는 물론 2차 수탁사까지 동행 가입을 확대한다. 국내 통신 3사 중 최초 사례다.납품대금 연동제는 제조원가 상승시 그만큼의 가격 상승분을 납품대금에 반영해 적정한 이윤을 보장해주는 약자와의 동행 1호 법안으로 현 정부의 핵심 상생협력 정책이다.KT는 20일 오후 3시, 서울 종로구에 위치한 광화문 사옥에서 합동 가입식을 열였다고 21일 밝혔다. KT그룹사-파트너사, KT파트너사-2차수탁사가 참여했다. KT커머스, HCN, KT엠모바일과 함께 그룹사의 파트너사인 동일전선, 광명통신, 이노브가 참여했다. KT파트너사에서는 가온그룹, 머큐리, 다보링크와 2차수탁사인 드림전자, 스피맥스, 대성에이치티엠이 이름을 올렸다.이 자리에서 납품대금 연동제를 총괄하는 중소벤처기업부 원영준 소상공인정책실장은 “중소기업벤처부는 KT에서 준비한 합동 가입이 2차 수탁사까지 납품대금 연동제를 조기 확산하는데 좋은 계기가 될 것으로 기대하고 있다”고 말했다.그간 KT는 파트너사와의 대중소기업 상생협력의 일환으로 납품대금 연동제 확산을 위해 중소벤처기업부의 정책에 적극적으로 동참해 왔다. 올해 4월과 6월, 2번의 로드쇼를 통해 45개의 계열사 및 80여 개의 파트너사와 ‘납품대금 연동제 로드쇼’를 개최했으며, KT그룹 차원에서는 약 500억 규모 이상의 납품대금 연동제를 시범적으로 추진하고 있다.또한, 10월 4일 상생협력법 시행을 앞두고 KT는 전사적으로 납품대금 연동제가 반영된 업무 프로세스를 마련하고 자체 매뉴얼을 KT그룹에 배포했으며, 업무 현장의 혼선을 최소화 하기 위한 현장교육 시행과 헬프데스크 운영을 계획하고 있다.이외에도 KT는 납품대금 연동제의 확대와 지속적인 동반성장을 위해 연동제 대상 품목의 확대 및 파트너사의 동행 기업 가입을 권장하고 있다. 아울러 KT는 파트너사와 동행과 혁신을 위한 지속적인 동반성장으로 동반성장위원회가 발표한 ‘동반성장지수’ 평가에서 9년 연속 최우수 등급을 받았다.SCM전략실장 조훈 전무는 “KT는 현재까지 28개 사와 350억원 규모의 납품대금 연동제를 시범 실시하고 있으며, 그룹사와 2차 수탁사까지 포함 50여 개사 500억 이상으로 시범 적용을 확대 추진하고 있다”며 “법 시행 이후 정부 핵심 상생 정책인 납품대금 연동제의 성공적인 안착을 추진하고, 더 나아가 파트너사의 경쟁력이 KT의 경쟁력이라는 인식 아래 파트너사가 강소기업으로 지속 성장할 수 있도록 지원하겠다”고 말했다.",https://n.news.naver.com/mnews/article/243/0000050524?sid=105
2023-09-21 11:30:00,IT,디지털타임스,"LGU+ `유독`, 모바일보안 특화 `맥아피 프라이버시가드` 단독 출시","LGU+ 모델이 맥아피 프라이버시 가드 솔루션을 소개하고 있는 모습. LGU+ 제공    LG유플러스는 소비자 보안 솔루션 전문기업 맥아피(McAfee)가 만든 스마트폰 보안상품 맥아피 프라이버시 가드를 자사 구독서비스 플랫폼 유독에 단독 출시했다고 21일 밝혔다.맥아피 프라이버시 가드는 바이러스나 랜섬웨어 등 급증하는 보안위협으로부터 안전한 디지털 라이프를 돕는 신상품이다. 유독에서 매월 3900원을 지불하고 이 서비스를 구독하면 개인정보 모니터링 및 알림, 안티바이러스, 보안 VPN(가상사설망) 등 특화 서비스를 이용할 수 있다. 맥아피 연간 구독상품(6만원) 대비 월 1100원 저렴한 수준이며, 스마트폰·태블릿PC·노트북 등 다양한 종류의 디바이스 3대에서 서비스를 이용 가능하다.한편 유독은 OTT·뮤직, 도서·아티클, 단기렌탈 등 13개 카테고리 149개 상품을 갖췄다. 여러 상품을 함께 구독하면 최대 31% 할인된 가격으로 이용할 수 있는 유독 꿀조합 혜택도 제공한다. 오는 10월 9일까지 구매후기 작성 고객 대상으로 추첨을 통해 아이폰15 프로 128GB(1명)와 메가MGC커피 아메리카노(전원)를 비롯한 다양한 경품을 증정하는 리뷰쓰고 선물받자 이벤트도 진행하고 있다. 최근 3개월 이내 유독에서 상품을 구독한 고객 누구나 참여할 수 있다.안병경 LG유플러스 구독사업담당은 ""LG유플러스의 구독 플랫폼 유독을 통해 글로벌 보안 리더 맥아피의 전용 상품을 제공할 수 있어 뜻깊다""며 ""앞으로도 고객이 꼭 원하는 특화상품을 운영하도록 노력하겠다""고 말했다.송한진 맥아피코리아 지사장은 ""코로나19 팬데믹 이후 모바일 환경을 목표로 한 사이버보안위협들이 그 어느 때보다 급격히 증가하고 있다""며 ""소비자들은 온라인 환경에서 발생할 수 있는 잠재적인 위험으로부터 아무 걱정 없이 온라인 상거래, 은행업무, 소셜미디어, 웹브라우징 등을 즐길 수 있어야 하며, 맥아피 프라이버시 가드는 LG유플러스 고객이 안심하고 온라인 생활을 할 수 있도록 지원하겠다""고 말했다.",https://n.news.naver.com/mnews/article/029/0002826648?sid=105
2023-09-21 11:30:00,"세계, IT",아시아경제,"구글맵 따라가다 추락사…""위험한 길 안내"" 소송 당했다","9년 전 붕괴한 다리로 안내수정 요청했으나 조처 없어다리 관리 책임자 등 함께 제소미국에서 구글 지도의 길 안내를 따라가던 운전자가 붕괴한 다리에서 추락해 숨지는 일이 발생했다. 이에 유가족들은 구글이 위험한 길을 알려줘 사망했다며 구글 등을 상대로 소송을 제기했다.20일(현지시간) 미국 ABC 방송 등 주요 외신에 따르면 지난해 자동차 사고로 숨진 필립 팩슨의 유가족들은 전날 노스캐롤라이나주 웨이크카운티 상급법원에 사고 정보를 알면서도 이를 지도에 반영하지 않아 사고가 발생했다며 구글을 상대로 소송을 제기했다.앞서 의료기기를 판매하는 두 아이의 아버지였던 필립 팩슨은 지난해 9월 30일 막내딸의 9번째 생일 파티를 끝내고 구글 지도의 안내를 따라 자신의 차를 몰고 집으로 돌아가던 중, 9년 전에 붕괴한 뒤 방치된 다리를 지나다 추락해 사망했다.사고가 발생한 다리는 히코리 인근 스노우 크릭에 위치했다. 이 다리를 놓은 개발업체가 사라지면서 붕괴한 후에도 계속 방치된 것으로 전해진다.그의 유가족들은 팩슨이 당시 낯선 길이었음에도 구글 지도의 길 안내를 믿고 가다 사고를 당했다고 주장했다.유가족들은 사고 이전 여러 차례 다리가 붕괴했단 신고가 있었음에도 구글이 이를 지도에 반영하지 않았다면서 구글에 다리 붕괴 사실을 신고한 인근 주민들의 이메일을 증거로 제출했다.경찰 조사 결과 사고 당시 다리 주변에 붕괴 사실을 알리는 경고문이나 차단막, 우회 안내 표지판 등도 없었던 것으로 밝혀져 유가족들은 이 다리와 인근 토지의 관리 책임이 있는 것으로 알려진 사유재산 관리업체들도 함께 제소했다.필립의 아내인 앨리샤 팩슨은 ""우리 딸들은 아빠가 어떻게, 왜 죽었는지 묻는데 딸들이 납득할 수 있는 말을 해줄 수가 없다""며 ""지금도 GPS와 다리를 담당하는 사람들이 어떻게 인간 생명에 대한 배려가 거의 없는 채로 행동할 수 있었는지 이해할 수 없기 때문""이라고 지적했다.구글은 대변인을 통해 ""팩슨 가족에 깊은 애도를 표한다""면서 ""우리는 정확한 경로 정보 제공을 위해 노력하고 있으며, 현재 제기된 소송에 대해서도 검토작업을 벌이고 있다""라고 말했다.",https://n.news.naver.com/mnews/article/277/0005317685?sid=105
